"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2802","RT @Sonal_MK: A day before BJP launches its outreach program ""Modi Fest"", Kejriwal launches his dialogue with farmers on land pooling.",FALSE,0,NA,2017-05-23 11:18:06,FALSE,NA,"866976526025326592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AAPkaPradeip",51,TRUE,FALSE,NA,NA
"2803","RT @Indianit07: Indian Army Upload The Video Of Destroys Pakistani Posts in #Naushera Bcoz Of #Kejriwal Sir Ji.
Now I Hope He Don't Ask For…",FALSE,0,NA,2017-05-23 11:17:55,FALSE,NA,"866976482706542594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mayankforbjp",76,TRUE,FALSE,NA,NA
"2804","RT @iamRDVerma: @republic Where are the reactions of people like Kejriwal,Digwijay singh who were mourning in surgical strike.",FALSE,0,NA,2017-05-23 11:17:49,FALSE,NA,"866976454348750848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssharma68",2,TRUE,FALSE,NA,NA
"2805","Students from Delhi worked hard day and night and cleared IIT JEE. 
And arvind kejriwal ji is taking all the... https://t.co/P9Uc5sYDSF",FALSE,0,NA,2017-05-23 11:17:43,FALSE,NA,"866976431972032512",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","poltu_iit",0,FALSE,FALSE,NA,NA
"2806","RT @bhaiyyajispeaks: So now when army has given proof of their bravery, what else Arvind Kejriwal &amp; Liberal company wants? Print out of nuc…",FALSE,0,NA,2017-05-23 11:16:52,FALSE,NA,"866976217773355011",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhijitmrdas",148,TRUE,FALSE,NA,NA
"2807","Indian Army Upload The Video Of Destroys Pakistani Posts in #Naushera Bcoz Of #Kejriwal Sir Ji.
Now I Hope He Don't… https://t.co/uGpIssDtf4",FALSE,53,NA,2017-05-23 11:16:39,TRUE,NA,"866976164337913856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Indianit07",76,FALSE,FALSE,NA,NA
"2808","@manakgupta Pakistanis have firm belief that KEJRIWAL will come to rescue them<ed><U+00A0><U+00BD><ed><U+00B8><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"manakgupta",2017-05-23 11:16:38,FALSE,"866975658836058112","866976157345824768","202772126","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SAMEER0107",0,FALSE,FALSE,NA,NA
"2809","RT @GehlawatSid: For Arvind Kejriwal, Sanjay Nirupam &amp; their likes.
From #IndianArmy with love.
Need more proofs? 
#Naushera https://t.co/q…",FALSE,0,NA,2017-05-23 11:16:35,FALSE,NA,"866976147510349824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eccentricraj",3,TRUE,FALSE,NA,NA
"2810","RT @indialegalmedia: Delhi HC serves notice to Kejriwal in a defamation suit...Read More https://t.co/nZbharwbWp @indybad @ParsaJr https://…",FALSE,0,NA,2017-05-23 11:16:18,FALSE,NA,"866976074420416512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goswami_shiva",20,TRUE,FALSE,NA,NA
"2811","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-23 11:16:07,FALSE,NA,"866976028371148800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shamantharaj",399,TRUE,FALSE,NA,NA
"2812","RT @malviyamit: .@arvindkejriwal's lawyer says he shot off his mouth on his instructions, Kejriwal's 'lawyer on record' denies it. <U+0938><U+092C> <U+092E><U+093F><U+0932><U+0947>…",FALSE,0,NA,2017-05-23 11:16:04,FALSE,NA,"866976014760501249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","girish_joshig",47,TRUE,FALSE,NA,NA
"2813","RT @imranmkkhan: Cancelled plan to watch #Baahubali2TheConclusion to watch #KapilMishra - the drama. #Kejriwal #SatyendraJain https://t.co/…",FALSE,0,NA,2017-05-23 11:15:55,FALSE,NA,"866975980144926720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SSs633",45,TRUE,FALSE,NA,NA
"2814","RT @htTweets: .@BJP4India Twitter war: @ShatruganSinha, Sushil Modi face-off over @ArvindKejriwal and Lalu https://t.co/hTy0KQGYrZ 

@meetu…",FALSE,0,NA,2017-05-23 11:15:54,FALSE,NA,"866975974612709376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gautamjani234",7,TRUE,FALSE,NA,NA
"2815","RT @WoCharLog: Kejriwal- #SurgicalStrike video is CAMRip not HD. Bad background music. No handpump scene. No item song or kissing scene. No…",FALSE,0,NA,2017-05-23 11:15:42,FALSE,NA,"866975925182791680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bare_Devil",456,TRUE,FALSE,NA,NA
"2816","Fuck pakistan. I am waiting for kejriwal's statement. Only he can decide whether attack was real or not... :) https://t.co/tguXdRte44",FALSE,0,NA,2017-05-23 11:15:41,FALSE,NA,"866975917607968768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","limje1",0,FALSE,FALSE,NA,NA
"2817","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 11:15:34,FALSE,NA,"866975892102422528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmetaShashi",201,TRUE,FALSE,NA,NA
"2818","RT @bhaiyyajispeaks: So now when army has given proof of their bravery, what else Arvind Kejriwal &amp; Liberal company wants? Print out of nuc…",FALSE,0,NA,2017-05-23 11:15:12,FALSE,NA,"866975798800121856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vigilant_Amey",148,TRUE,FALSE,NA,NA
"2819","RT @Simple_Pravin: ""This is absurd, Indian Army destroyed its own post, made video &amp; now circulating it. Trying to fool Indian Public."" Arv…",FALSE,0,NA,2017-05-23 11:15:10,FALSE,NA,"866975791426355201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Simple_Pravin",1,TRUE,FALSE,NA,NA
"2820","RT @1sInto2s: Arvind Kejriwal must be thinking that this video is from the film Border.
https://t.co/O6IwsgBawt",FALSE,0,NA,2017-05-23 11:15:06,FALSE,NA,"866975772266962944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhijitmrdas",14,TRUE,FALSE,NA,NA
"2821","RT @ShatruganSinha: Individually I hold all political leaders, esp Kejriwal, in high esteem for their credibility, struggle &amp; commitment to…",FALSE,0,NA,2017-05-23 11:15:04,FALSE,NA,"866975765056835592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paidmodia",1470,TRUE,FALSE,NA,NA
"2822","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 11:14:44,FALSE,NA,"866975678780112896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhijitmrdas",201,TRUE,FALSE,NA,NA
"2823","RT @Kgtheseeker: @iAnkurSingh Really? I think the soul of kejriwal would have been entered in the anchor for a moment ! Don't blame the anc…",FALSE,0,NA,2017-05-23 11:14:29,FALSE,NA,"866975618130485248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nishchayapallav",1,TRUE,FALSE,NA,NA
"2824","RT @mallikarjun456: Breaking News.ACB raided CM Kejriwal's relatives house in Delhi&amp;which is connected with PWD Scam Znews.@KapilMishraAAP",FALSE,0,NA,2017-05-23 11:14:13,FALSE,NA,"866975548827996160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arun_arun96",19,TRUE,FALSE,NA,NA
"2825","RT @i_m_krrish: So now when army has given proof of their bravery, what else Arvind Kejriwal &amp; Liberal company wants? Print out of nuclear…",FALSE,0,NA,2017-05-23 11:14:12,FALSE,NA,"866975547007676417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kapoorsimar21",1,TRUE,FALSE,NA,NA
"2826","RT @bhaiyyajispeaks: So now when army has given proof of their bravery, what else Arvind Kejriwal &amp; Liberal company wants? Print out of nuc…",FALSE,0,NA,2017-05-23 11:13:40,FALSE,NA,"866975411867193344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MJayEX",148,TRUE,FALSE,NA,NA
"2827","@amz360 @ExSecular @ArvindKejriwal There's a reason mr kejriwal has unquestionable support in pak",FALSE,0,"amz360",2017-05-23 11:13:29,FALSE,"866973648443199488","866975367000580096","35343837","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","drsugandhakohli",0,FALSE,FALSE,NA,NA
"2828","RT @SirJadeja: #MCD Bypoll :#AAP Candidate Reshma Nadeem Wins Maujpur Seat By 699 Votes.

Waiting For Kejriwal To Ask For Re-election Using…",FALSE,0,NA,2017-05-23 11:13:27,FALSE,NA,"866975357999742976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mehta2984",78,TRUE,FALSE,NA,NA
"2829","Delhi HC seeks Kejriwal’s reply on fresh defamation suit by Jaitley https://t.co/0ik9PoT9Cg https://t.co/8f3E1Ih7nz",FALSE,0,NA,2017-05-23 11:13:25,FALSE,NA,"866975351058157568",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","legal_india",0,FALSE,FALSE,NA,NA
"2830","@135_ravi @kundan2926 @ArvindKejriwal Had he taken 2 Crore, BJP, who is after Kejriwal, whom they consider bigger e… https://t.co/WL5URjFNFf",FALSE,1,"135_ravi",2017-05-23 11:13:18,TRUE,"866922939287040001","866975317939724288","4147242492","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GHOTRAps",0,FALSE,FALSE,NA,NA
"2831","RT @bhaiyyajispeaks: So now when army has given proof of their bravery, what else Arvind Kejriwal &amp; Liberal company wants? Print out of nuc…",FALSE,0,NA,2017-05-23 11:13:14,FALSE,NA,"866975300973998081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ultrarider007",148,TRUE,FALSE,NA,NA
"2832","RT @indialegalmedia: Delhi HC serves notice to Kejriwal in a defamation suit...Read More https://t.co/nZbharwbWp @indybad @ParsaJr https://…",FALSE,0,NA,2017-05-23 11:12:41,FALSE,NA,"866975165585833984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RashidA878",20,TRUE,FALSE,NA,NA
"2833","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 11:12:39,FALSE,NA,"866975155691671557",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pratik11078386",201,TRUE,FALSE,NA,NA
"2834","RT @JOYDIPROYBARMAN: @AamAadmiParty Breaking News?!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>

I thought oppositions decided Kejriwal d next President of India.",FALSE,0,NA,2017-05-23 11:12:38,FALSE,NA,"866975150041726976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bharat9xmcool",2,TRUE,FALSE,NA,NA
"2835","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 11:12:37,FALSE,NA,"866975148083228673",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","aaduaddy",201,TRUE,FALSE,NA,NA
"2836","RT @bhaiyyajispeaks: So now when army has given proof of their bravery, what else Arvind Kejriwal &amp; Liberal company wants? Print out of nuc…",FALSE,0,NA,2017-05-23 11:11:58,FALSE,NA,"866974984446595072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bakbakvakil",148,TRUE,FALSE,NA,NA
"2837","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 11:11:55,FALSE,NA,"866974971578527745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CipetSubodh",201,TRUE,FALSE,NA,NA
"2838","PWD scam: Anti-Corruption Branch raids Arvind Kejriwal's brother-in-law residence, offices of… https://t.co/ceyVLPsKeK #kashmirtelegraph",FALSE,0,NA,2017-05-23 11:11:55,FALSE,NA,"866974969951137793",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Kashmir4India",0,FALSE,FALSE,NA,NA
"2839","RT @WoCharLog: Plot Twist : Ram Jethmalani and Arun Jaitley planned together to file that defamation case so that both can earn crores from…",FALSE,0,NA,2017-05-23 11:11:29,FALSE,NA,"866974864258805762",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Choudhary_Ji_",478,TRUE,FALSE,NA,NA
"2840","RT @bhaiyyajispeaks: So now when army has given proof of their bravery, what else Arvind Kejriwal &amp; Liberal company wants? Print out of nuc…",FALSE,0,NA,2017-05-23 11:11:20,FALSE,NA,"866974825675403264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EkCuPcOfFeE1",148,TRUE,FALSE,NA,NA
"2841","RT @indialegalmedia: Delhi HC serves notice to Kejriwal in a defamation suit...Read More https://t.co/nZbharwbWp @indybad @ParsaJr https://…",FALSE,0,NA,2017-05-23 11:11:18,FALSE,NA,"866974814916849665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","virusaini90",20,TRUE,FALSE,NA,NA
"2842","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 11:11:02,FALSE,NA,"866974748772896768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Choudhary_Ji_",201,TRUE,FALSE,NA,NA
"2843","RT @WoCharLog: Kejriwal- #SurgicalStrike video is CAMRip not HD. Bad background music. No handpump scene. No item song or kissing scene. No…",FALSE,0,NA,2017-05-23 11:10:59,FALSE,NA,"866974738463297536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Choudhary_Ji_",456,TRUE,FALSE,NA,NA
"2844","RT @1sInto2s: Arvind Kejriwal must be thinking that this video is from the film Border.
https://t.co/O6IwsgBawt",FALSE,0,NA,2017-05-23 11:10:36,FALSE,NA,"866974640576626688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prasad_dhumal",14,TRUE,FALSE,NA,NA
"2845","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 11:10:36,FALSE,NA,"866974638773080064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhi_D_",201,TRUE,FALSE,NA,NA
"2846","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 11:10:28,FALSE,NA,"866974606921318401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashishjksethi",201,TRUE,FALSE,NA,NA
"2847","RT @AAPKA_RK: Kejriwal to tour each assembly seat, meet party volunteers to re-energise cadre at grass roots… https://t.co/sLnpeiw4JC",FALSE,0,NA,2017-05-23 11:10:22,FALSE,NA,"866974583391305730",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kaur_mehta",3,TRUE,FALSE,NA,NA
"2848","RT @bhaiyyajispeaks: So now when army has given proof of their bravery, what else Arvind Kejriwal &amp; Liberal company wants? Print out of nuc…",FALSE,0,NA,2017-05-23 11:10:07,FALSE,NA,"866974519004610562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Subhashatyadav",148,TRUE,FALSE,NA,NA
"2849","RT @Sonal_MK: A day before BJP launches its outreach program ""Modi Fest"", Kejriwal launches his dialogue with farmers on land pooling.",FALSE,0,NA,2017-05-23 11:09:45,FALSE,NA,"866974426054631424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","twiterManish_",51,TRUE,FALSE,NA,NA
"2850","RT @zoomphatak: Kejriwal's son does not flush after having a dump every morning...coz he has to provide proof to his dad krantikaari Arvind…",FALSE,0,NA,2017-05-23 11:09:39,FALSE,NA,"866974402595835904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaynvincible",3,TRUE,FALSE,NA,NA
"2851","RT @ShatruganSinha: Individually I hold all political leaders, esp Kejriwal, in high esteem for their credibility, struggle &amp; commitment to…",FALSE,0,NA,2017-05-23 11:09:30,FALSE,NA,"866974364490715136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VandanaMeshram2",1470,TRUE,FALSE,NA,NA
"2852","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 11:09:18,FALSE,NA,"866974312846155778",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NautankiRaja",201,TRUE,FALSE,NA,NA
"2853","RT @ippatel: AAP MLA celebrating burning of Shops in her constituency Chandni Chowk.
Remember Businessmen community voted to Kejriwal on Ca…",FALSE,0,NA,2017-05-23 11:09:12,FALSE,NA,"866974286308757504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rameshprasad75",71,TRUE,FALSE,NA,NA
"2854","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 11:09:02,FALSE,NA,"866974247553511425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manishpcp",201,TRUE,FALSE,NA,NA
"2855","PWD scam: Delhi ACB raids Arvind Kejriwal's deceased kin's home, seizes documents via @firstpost https://t.co/RVlR6NW6PU",FALSE,0,NA,2017-05-23 11:08:36,FALSE,NA,"866974138233126914",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rajatsahoo823",0,FALSE,FALSE,NA,NA
"2856","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 11:08:34,FALSE,NA,"866974129601126400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rationalguy835",201,TRUE,FALSE,NA,NA
"2857","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 11:08:34,FALSE,NA,"866974129282367488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tyagi27Abhishek",201,TRUE,FALSE,NA,NA
"2858","RT @Sonal_MK: A day before BJP launches its outreach program ""Modi Fest"", Kejriwal launches his dialogue with farmers on land pooling.",FALSE,0,NA,2017-05-23 11:08:30,FALSE,NA,"866974111486038017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trollcube",51,TRUE,FALSE,NA,NA
"2859","RT @republic: ACB top sources to Republic: Kejriwal's close relatives house raided late last night #BREAKING",FALSE,0,NA,2017-05-23 11:08:27,FALSE,NA,"866974099771469824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InnovativeHindu",99,TRUE,FALSE,NA,NA
"2860","RT @timesofindia: Kejriwal to interact with Delhi's farmers and party workers

Read more: https://t.co/ZL2UR8j3ev https://t.co/UrK1zZGbAw",FALSE,0,NA,2017-05-23 11:08:26,FALSE,NA,"866974094746693632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tECHnOsync",25,TRUE,FALSE,NA,NA
"2861","RT @bhaiyyajispeaks: So now when army has given proof of their bravery, what else Arvind Kejriwal &amp; Liberal company wants? Print out of nuc…",FALSE,0,NA,2017-05-23 11:08:26,FALSE,NA,"866974094419386368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ByAshishKumar",148,TRUE,FALSE,NA,NA
"2862","@TimesNow hope you have got this whetted by Mr Kejriwal before releasing. #IndiaPoundsPak https://t.co/StPAyKY5Fd",FALSE,1,"TimesNow",2017-05-23 11:08:24,FALSE,NA,"866974085552766976","240649814","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ManishSharmaSG",0,FALSE,FALSE,NA,NA
"2863","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 11:07:56,FALSE,NA,"866973970263703553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Munish19692003",201,TRUE,FALSE,NA,NA
"2864","RT @Sonal_MK: A day before BJP launches its outreach program ""Modi Fest"", Kejriwal launches his dialogue with farmers on land pooling.",FALSE,0,NA,2017-05-23 11:07:50,FALSE,NA,"866973945551081475",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samguptadilli",51,TRUE,FALSE,NA,NA
"2865","RT @SouleFacts: Delhi High Court issues notice to Arvind Kejriwal on fresh defamation suit of Rs 10 crore against him, filed by Arun Jaitle…",FALSE,0,NA,2017-05-23 11:07:33,FALSE,NA,"866973874185019392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skandoham",23,TRUE,FALSE,NA,NA
"2866","RT @Andy88029: people like Arvind Kejriwal &amp;Sanjay Nirupam questioned the Surgical Strike last time.This time Indian Army has a Proof for t…",FALSE,0,NA,2017-05-23 11:07:31,FALSE,NA,"866973865922187264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamrks79",6,TRUE,FALSE,NA,NA
"2867","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 11:06:55,FALSE,NA,"866973713014640640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iDhavalvaniya",201,TRUE,FALSE,NA,NA
"2868","RT @Sonal_MK: A day before BJP launches its outreach program ""Modi Fest"", Kejriwal launches his dialogue with farmers on land pooling.",FALSE,0,NA,2017-05-23 11:06:43,FALSE,NA,"866973663911870465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imlalarahul",51,TRUE,FALSE,NA,NA
"2869","RT @bhaiyyajispeaks: So now when army has given proof of their bravery, what else Arvind Kejriwal &amp; Liberal company wants? Print out of nuc…",FALSE,0,NA,2017-05-23 11:06:41,FALSE,NA,"866973656114540545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Munish19692003",148,TRUE,FALSE,NA,NA
"2870","RT @republic: #BREAKING Delhi High Court issues notice to Arvind Kejriwal in relation to defamation case filed by Arun Jaitley",FALSE,0,NA,2017-05-23 11:06:38,FALSE,NA,"866973642642644992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yogidut",131,TRUE,FALSE,NA,NA
"2871","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 11:06:33,FALSE,NA,"866973622186921984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UncleMogambo",201,TRUE,FALSE,NA,NA
"2872","RT @Sonal_MK: A day before BJP launches its outreach program ""Modi Fest"", Kejriwal launches his dialogue with farmers on land pooling.",FALSE,0,NA,2017-05-23 11:06:25,FALSE,NA,"866973586984243200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anit_Aap",51,TRUE,FALSE,NA,NA
"2873","RT @thehariarora: RT MaheishGirri: Kejriwal is not granting funds to EDMC and its resulting in suffering of thousands of families of the sa…",FALSE,0,NA,2017-05-23 11:06:21,FALSE,NA,"866973569980350464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cahariarorafans",1,TRUE,FALSE,NA,NA
"2874","RT @TimesNow: ACB raids residence of Delhi CM Arvind Kejriwal’s late brother-in-law, seize documents in connection with PWD scam https://t.…",FALSE,0,NA,2017-05-23 11:06:13,FALSE,NA,"866973538527457280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bothra_ajay",399,TRUE,FALSE,NA,NA
"2875","@TimesNow I think Kejriwal should see this evidence firstly",FALSE,0,"TimesNow",2017-05-23 11:06:00,FALSE,"866970908388454400","866973481866600448","240649814","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GurtejButtar7",0,FALSE,FALSE,NA,NA
"2876","RT @ExSecular: Kejriwal's loose tongue caused him 8 defamation cases till now <ed><U+00A0><U+00BD><ed><U+00B1><U+0085>",FALSE,0,NA,2017-05-23 11:05:52,FALSE,NA,"866973447234179072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","praveeenkbs22",30,TRUE,FALSE,NA,NA
"2877","RT @bhaiyyajispeaks: So now when army has given proof of their bravery, what else Arvind Kejriwal &amp; Liberal company wants? Print out of nuc…",FALSE,0,NA,2017-05-23 11:05:49,FALSE,NA,"866973435943043072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","backbencher_007",148,TRUE,FALSE,NA,NA
"2878","Our soldiers should shoot him also<ed><U+00A0><U+00BD><ed><U+00B1><U+008A>
Kejriwal must know whether our soldiers can shoot the target or not<ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0085> https://t.co/3rVQd7xppN",FALSE,0,NA,2017-05-23 11:05:39,FALSE,NA,"866973392603361281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImAnkitK09",0,FALSE,FALSE,NA,NA
"2879","RT @IndiaToday: #ITVideo
Fresh trouble for Arvind Kejriwal; Delhi HC summons him in defamation case.
For more videos click at- https://t.co…",FALSE,0,NA,2017-05-23 11:05:05,FALSE,NA,"866973250919649281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeshNeeti",9,TRUE,FALSE,NA,NA
